Length,Releases,Genres,ISRC
,0,[],BKS182300001
,0,[],DETT12295003
,0,[],FR10S2014119
190.883,21,"['alternative', 'alternative rock']",USUM72205464
178.0,1,[],USDA12202749
,0,[],QZ9QQ2200167
160.0,15,['psy-trance'],ITV952100014
162.326,6,[],USSM12203367
178.0,3,['hip hop'],USSM12206682
173.288,5,"['hip hop music', 'electronic']",USWB12000247
280.0,2,[],INS181904666
202.0,92,"['pop rock', 'schlager', 'rock', 'dance-pop', 'west coast swing', 'electropop', 'adult contemporary', 'alternative rock', 'pop', 'dance']",USUM71109132
238.253,8,[],USAT22301679
230.835,5,[],USUG12300051
267.0,9,"['hip-hop/rap', 'gangsta rap', 'rap', 'alternative r&b', 'hip hop', 'contemporary r&b', 'rnb/swing']",USCM51500238
224.002,2,[],USAT21811792
,0,[],PYC842302802
166.253,9,[],ZA34K2100657
,0,[],QZHZ62124573
207.0,13,[],QMBZ92051791
178.0,3,['tech house'],FR4E42227000
186.359,4,[],USWB12401092
176.0,8,[],USSD11900166
194.2265,60,"['pop', 'pop soul', 'contemporary r&b']",USAT21502703
185.117,1,[],USUG12303290
198.0,7,['country'],USUG12403674
157.493,16,['pop'],NLZ542101576
418.353,30,"['pop/r&b', 'edm', 'synth-pop', 'pop rock', 'r&b', 'ballad', 'pop/rock', 'contemporary r&b', 'pop', 'soul', 'electronic', 'dance-pop']",USUM71214754
145.0,4,[],USUM71820924
318.6666666666667,124,"['reggaetón', 'reggae', 'euro house', 'spanish', 'hip-hop', 'schlager', 'urban latino', 'latin pop', 'latin', 'hip hop', 'reggaeton', 'punk', 'kuduro', 'electronic', 'dance']",USUM71020778
159.36,10,['pop'],FR9KQ2200190
233.478,98,"['reggae', 'pop rock', 'boogie', 'new wave', 'rock', 'funk', 'r&b', 'disco', 'pop reggae', 'hip hop', 'adult contemporary', 'pop', 'soul']",USAT21203287
368.7365,113,"['electro house', 'drum n bass', 'dubstep', 'pop rap', 'hip-hop rap', 'rap', 'meme', 'house', 'electropop', 'electro', 'progressive house', 'hip hop', 'pop', 'electronic', 'vocal pop', 'dance']",USUM71100061
122.333,3,"['shoegaze', 'indie rock']",GBMYF1900115
246.0,35,"['pop', 'ballad', 'pop rnb dance', 'vocal']",GBUM71406894
187.72,2,['pop'],QZHN32199953
,0,[],ITT4X2200015
176.124,10,['pop'],USAT22208037
165.0,2,[],USSM12002217
239.906,3,[],QM6N22094716
,0,[],QMFME2394931
248.133,27,"['detroit hip-hop', 'pop rap', 'anthemic', 'rap', 'thug rap', 'epic', 'optimistic', 'uplifting', 'hip hop', 'passionate', 'pop', 'midwest rap', 'rhythmic', 'hardcore rap']",USUM71011769
220.878,1,"['power pop', 'pop music', 'k-pop', 'contemporary r&b']",QZH6S1900802
,0,[],USUM72402908
294.466,63,"['pop', 'remark/well-known', 'remark/catchy']",USUM70918596
154.0,9,[],BEHP42300013
200.453,30,"['yacht rock', 'alternative pop', 'pop rock', 'boogie', 'pop', 'dance-pop']",USSM12300148
163.0,2,[],QM7282306223
,0,[],QZNWQ2098063
243.3865,140,"['power pop', 'contemporary pop/rock; dance-pop; pop; pop/rock; hip hop; pop rock; power pop', 'contemporary pop/rock', 'pop rock', 'pop 2010er', 'rock', 'electropop', 'ballad', 'hip hop', 'pop/rock', 'pop', 'dance-pop']",USRC11200786
231.853,40,"['synth-pop', 'sexy', 'disco', 'hip hop', 'pop', 'dance-pop']",QZM5U2000001
199.0,49,"['hip-hop/rap', 'pop rap', 'vocal', 'crunk', 'charli xcx', 'electro', 'hip hop', 'pop', 'trap', 'electronic']",GBUM71400597
290.146,12,"['rock', 'indie pop', 'alternative']",USBQU1700034
,0,[],QZLBC2302789
,0,[],CA5KR1576667
188.074,2,[],QZ9QQ2300315
,0,[],UYB282201027
156.266,2,[],QM2EJ1500901
261.154,72,"['chart hits', 'top40', 'rock', 'sillyname', 'alternative rock', 'pop']",GBAHS1600462
232.621,1,[],PHS112300198
,0,[],USLZJ1789654
194.0,12,[],JPP302300523
214.52,3,[],USSD12100733
,0,[],QM6P42224728
,0,[],DEUM72402667
217.0,39,"['psychedelic pop', 'psychedelic rock / indie rock / shoegaze', 'psychedelic rock', 'synth-pop', 'disco', 'indie', 'neo-psychedelia', 'alternative']",AUUM71500303
,0,[],CLPP22200027
175.226,6,[],USUM72213874
123.0,2,[],QZZ4J2400085
175.099,8,['hip hop'],USAT22309427
160.653,33,"['pop', 'house;dance-pop']",GBUM72106057
,0,[],QM7282354441
208.906,12,"['pop', 'indie pop']",USSM11912586
193.813,10,['pop'],USSM12200609
128.738,2,[],QZVFR2301571
133.754,1,[],QZ22S2300261
176.579,32,"['pop music', 'disco', 'soundtrack', 'pop', 'dance-pop']",USAT22305730
,0,[],BRSME2400249
,0,[],QZNWU2332981
151.058,2,[],QZDA42277779
208.0,70,"['pop music', 'synth-pop', 'dance/electronic', 'europop', 'electropop', 'ballad', 'eurodance', 'contemporary r&b', 'dance']",SE3NM1300101
,0,[],QZMZ92407626
227.0,5,[],USUG12403399
170.233,1,[],CA5KR2079526
126.0,6,['hip hop'],USUG12306323
,0,[],PLB172300028
204.8,9,"['pop', 'country', 'country rock']",USWB11900819
,0,[],BXBAL2300029
154.732,14,[],USAT22402630
,0,[],GBZDN2200058
,0,[],QM4TW2445323
192.15,1,['house'],GBKQU2296427
161.0,45,"['pop', 'electropop', 'dance']",NOG841617010
211.935,2,[],GBUM72201160
223.0,16,[],QM6MZ1886144
,0,[],QZS1Z1649083
127.0,2,[],USQX92402275
196.64,8,[],JPU902302107
,0,[],QZW9N2244606
219.0,3,[],USSM12004502
158.133,3,[],USQX92302565
,0,[],GBMJG2330804
223.35,19,"['hip-hop/rap', 'hiphop/rap']",USUM71614475
215.0,12,['alternative rock'],USUG12303890
,0,[],SGB502240495
190.779,43,['dance pop'],USUM72023175
146.0,12,[],USUM72210379
168.0,25,['pop'],GBUM72005075
169.606,5,['house'],GBAYE2202575
176.658,74,"['trance', 'festival progressive house', 'dance/electronic', 'dance-pop', 'house', 'électronique', 'progressive house', 'pop', 'electronic', 'dance']",CH3131340464
169.0,24,['pop'],USUM72004315
231.5,13,['pop'],USRC12202615
186.223,20,['pop'],GBUM71902944
116.75,26,['pop'],GBUM72100298
,0,[],USUM72002612
157.09,3,[],USUG12400783
213.817,8,"['pop', 'folk pop', 'rock', 'folk rock']",USUM72307683
196.0,25,"['pop', 'rock']",USRC12003754
,0,[],MXUM72006106
,0,[],USAT21602011
154.28,9,"['pop', 'électronique']",DEUM72204750
245.959,2,[],USAT22301387
173.888,3,['alternative rock'],BEHP42300071
192.0,2,"['jazz', 'electronic']",QMFME1914637
219.186,6,['pop'],CAGFE1800001
167.0,2,[],QZ22S2200079
161.0,2,[],USP6L2000552
210.52,6,[],US2BU1901810
239.0,5,['country'],US6XF2200441
,0,[],ING642301152
211.0,1,[],QMDA62341722
184.0,49,[],USA2P2230329
204.71,133,"['électronique', 'dance', 'pop', 'dance pop', 'electronic', 'dance-pop']",FR9W11601798
170.261,8,[],USRC12302211
153.808,1,"['trap', 'hip hop']",QZK6J2144340
242.0,5,[],USUG12208607
,0,[],ING642303429
183.919,4,"[""jack daniel's""]",USRN12300134
209.114,13,"['country', 'i hope']",TCAEB1919657
168.489,2,[],QZAPK1900020
155.813,7,[],USA2P2319853
213.693,57,"['pop', 'electronic', 'dance']",GBARL1801049
141.05,24,['pop'],USRC12100138
227.0,69,"['electro house', 'trance', 'edm', 'electro-disco', 'synthpop', 'synth-pop', 'dance-pop', 'house', 'electropop', 'progressive house', 'big room', 'pop', 'electronic', 'dance']",GBARL1401201
203.0,3,[],DECE72202389
,0,[],ARC082300049
,0,[],QZLQR2052977
174.0,5,[],KRA392100080
187.0,13,[],USUG12300803
,0,[],QZLQR2199831
,0,[],TCAGZ2348437
201.324,21,"['pop', 'electronic']",GBUM71706255
189.0,3,[],USCRB1900135
133.0,3,[],USWB12101521
195.92,6,[],USUM71615568
,0,[],BXG6R2100310
193.133,76,"['alternative pop', 'avant-garde pop', 'electronica', 'dark', 'indie pop', 'aoty', 'pop']",USUM71900770
,0,[],DEG932204253
179.053,21,"['pop', 'dancehall pop', 'rap/pop']",NOG841907010
194.518,1,[],QZ9QQ2300262
102.556,2,[],QZES92330937
217.653,3,[],USSD11800192
220.0,1,"['regional mexicano', 'latin pop', 'latin', 'sierreño', 'corrido tumbado', 'sierreño-banda']",MXB952300035
162.0,4,[],QZ4JX1760834
230.0,3,[],USXDR2000574
171.0,2,[],GBMJG1911043
215.6255,17,['r&b'],USUM71810720
,0,[],UYB282364003
223.784,1,[],UYB282476008
,0,[],USA2P2415440
198.0,2,"['jazz', 'reggaeton']",QM6MZ2214883
,0,[],QM6P42393140
158.0,2,['house'],USA2P2120718
189.0,8,[],USUM72206482
,0,[],USSD12300381
,0,[],ES64E2455099
185.6,6,['hip hop'],USQX92105926
155.0,2,[],USUM72016220
228.44,9,"['pop', 'pop rock']",DEE862200008
301.0,65,"['orchestral', 'general classical', 'fugue', 'canon', 'club-house', 'romantic classical', 'classical', 'chaconne', 'soundtrack', 'classical music']",GBAYC2302025
,0,[],QZES52309758
,0,[],TCJPX2358241
251.429,7,[],USSM12001556
211.87766666666667,130,"['pop rock', 'house', 'electropop', 'électronique', 'pop rnb dance', 'dance', 'club', 'tropical house', 'pop', 'dance-pop']",USUM71509342
,0,[],USCGH2304209
,0,[],QM4TX1940916
194.9245,85,"['pop', 'pop general', 'alternative rock']",USUM71709292
,0,[],SGB502323140
142.151,3,[],BRUM72202246
198.365,4,[],KRD442300022
,0,[],DGA092378278
173.253,1,[],USUM72313167
235.785,2,"['tech house', 'électronique']",GBK6Y2251421
272.0,1,[],UYB282364001
,0,[],USWL12400891
186.79,8,[],USUM72208440
154.998,6,['pop'],USSM12006375
198.0,5,[],GBAHS1900885
232.0,2,[],QMRSZ2102218
,0,[],QZTB22230138
297.5065,64,"['pop rock', 'best', 'rock', 'electropop', 'pop', 'dance-pop']",USUM71409576
216.558,1,[],INA092319016
223.0,27,[],KRA381702187
,0,[],QZ9QQ2300776
,0,[],DGA0L2303147
203.506,5,['electronic'],USUM72023902
271.502,7,[],USUM71606219
,0,[],TCAFQ2131059
186.0,41,['pop'],USUG12300779
175.344,20,['pop'],TCAFY2118876
242.0,2,[],QMW9F1100003
194.0,1,[],BXHZ02200008
164.0,22,"['latin pop', 'hip hop', 'pop', 'rnb/swing', 'hip hop;rnb/swing']",USSM12104771
,0,[],ZA41S2300062
164.919,11,"['pop', 'trance']",USAT22307379
,0,[],NLZ542100934
163.0,28,"['new wave', 'musical', 'added/2016/12/03', 'indie pop']",USWD11677855
,0,[],INH102100261
156.0,2,[],USRC12202285
195.587,1,[],USQX91901170
,0,[],LBA132400142
167.356,6,['disco'],DEA622202192
216.293,75,"['heavy metal', 'nu-metal', 'rap metal', 'rock', 'post-grunge', 'alternative metal', 'rap-metal', 'rap rock', 'pop/rock', 'alternative rock', 'nu metal', 'rap-rock', 'alternative']",USWB10002407
228.466,9,"['pop', 'compilation']",USSD11600112
,0,[],USSD12000196
147.874,1,['post-punk revival'],QZAKB2203051
217.0,4,[],USXDR2000567
152.0,5,[],USAT21812416
173.0,6,[],KRA382401742
95.0,4,['jazz'],USUYG1156894
,0,[],BCLWS2302458
,0,[],INS181905023
146.531,1,[],RUB862300027
,0,[],GBMJG2302966
221.0,3,[],MXF011800071
226.0,1,[],USA2P2420371
,0,[],TCAHL2371470
,0,[],LBA132400447
265.0,2,[],SE6QE2237231
161.0,98,"['indie folk', 'blues', 'singer-songwriter', 'pop', 'indie', 'alternative folk', 'country-folk', 'folk-pop', 'alternative/indie rock', 'americana', 'alternative rock', 'alternative pop/rock', 'singer/songwriter', 'folk', 'country', 'anthemic', 'rock', 'lonely', 'classical', 'alt-country', 'heartland rock', 'pop/rock', 'contemporary folk', 'stomp and holler', 'indie rock', 'folk rock', 'breakup']",USDMG1260805
,0,[],MXF012400279
120.157,4,[],USWB12105753
181.25,2,[],INW262317735
98.544,10,[],QZFZ52145391
175.0,4,[],KRA382401946
198.903,2,[],USWB11802264
,0,[],INUM72000090
216.207,41,"['pop', 'jazz']",USUG12000669
166.266,54,"['slap house', 'house', 'dance-pop']",GB5KW2301017
,0,[],USUYG1499990
155.293,18,['electro'],QZQAY2239272
211.933,83,"['country', 'alternative pop', 'indie folk', 'pop rap', 'synth-pop', 'pop rock', 'vocal', 'country pop', 'country rock', 'hip hop music', 'pop music', 'electropop', 'pop', 'trap', 'country-pop', 'dance-pop']",USCJY1431369
180.0,37,"['pop', 'country pop', 'alternative']",QM4TX2221661
249.464,1,[],QZQPC2100130
169.756,47,['pop'],UKWLG2200001
191.0,10,[],USUG12300804
,0,[],QMFME2168127
,0,[],INUM72100076
200.387,27,[],USA2P2310675
213.0,47,"['funk', 'indie pop', 'ballad', 'contemporary r&b', 'pop', 'soul', 'electronic', 'dance-pop']",GBUM72002531
272.386,32,"['melodic', 'breakup', 'blues rock', 'rock', 'romantic', 'sexy', 'longing', 'britannique', 'alternative/indie rock', 'indie rock', 'alternative rock', 'sexual', 'nocturnal', 'stoner rock', 'indie', 'pop/rock', 'alternative']",GBCEL1300362
190.0,21,[],USUM72308561
153.0,5,[],NLP762300246
173.0,1,[],USQX92401736
179.106,6,[],DECE72400931
244.12,44,"['kuschelrock', 'pop rock', 'rock', 'indie pop', 'ballad', 'indie rock', 'singer-songwriter', 'pop', 'indie', 'folk']",GBARL1300107
171.0,33,"['pop', 'hip hop', 'euro house']",FRZ041800369
138.24,1,[],QZVFR2301356
236.157,6,['deep house'],AU2DY2300031
278.085,3,[],GBAHS2100229
,0,[],ING642302554
204.0,165,"['pop rap', 'country pop', 'white girl music', 'dance-pop', 'electropop', 'electro', 'hip hop', 'pop', 'rap and hip-hop', 'electronic', 'dance']",USRC11301695
,0,[],QZTB32354348
129.0,3,[],USSM12203790
183.011,14,['hip hop'],USUG11902877
213.0,9,['dance-pop'],KRA401700174
,0,[],QMCE31500250
188.2055,3,[],QZDYA1800274
181.957,18,[],GBUM72202305
126.346,3,['emo rap'],USUYG1131080
259.545,2,[],QZUZR2307704
176.178,4,[],USAT22314248
,0,[],USWB12401052
182.706,29,"['hip-hop/rap', 'hip hop', 'euro house', 'europop']",USAT21703440
190.0,33,['hip hop'],USUM71900409
189.0,8,"['latin pop', 'dance-pop']",ITJG42400001
216.753,74,"['pop', 'urban cowboy', 'country pop', 'dance-pop']",GBARL1801571
174.0,1,[],QM4TX2252947
,0,[],QMFME2231905
,0,[],BEW512200007
183.75,1,[],USZ4V1700087
228.12,92,"['pop', 'electronic']",USRC11901901
164.0,4,[],QZNWZ2297541
203.2,30,['pop'],GBAHS1800051
,0,[],AR3N42100008
201.1265,17,"['rap/hip hop/r&b/elokuvat/pelit/elokuvamusiikki/musikaalit', 'r&b/soul']",USRC11703646
,0,[],AR5UH2301964
179.745,1,[],QZDQH1906375
,0,[],BRWMB2400738
173.0,52,"['pop rock', 'rock', 'indie pop', 'emotional', 'indie rock', 'pop', 'indie', 'sad']",USUG12101248
235.0,11,['reggaetón'],US2BU1600020
219.92,14,[],USSD11600415
241.0,8,[],USUM72216687
219.466,37,"['pop', 'blues rock', 'indie folk']",USAT21502122
224.76,6,[],USAT21603246
252.473,1,[],AUMEV2312696
203.634,23,"['rnb', 'alternative r&b', 'electropop', 'hip hop', 'contemporary r&b', 'pop', 'trap']",USRC11600042
169.8,2,[],USUM72019717
166.48,3,[],USUM72309787
,0,[],SGB502242208
,0,[],INS402000018
234.598,4,['gangsta'],US6YF1600026
192.733,21,[],USAT22306846
,0,[],INM432400019
,0,[],INS182203495
200.12,5,[],USUM72222547
161.76,3,[],QZTB22388736
164.667,3,[],USUM72301683
134.57,6,['house'],GBUM72400217
254.093,50,"['electro house', 'hardcore', 'pop rap', 'v a', 'synth-pop', 'euro house', 'rumba', 'techno', 'flamenco', 'electro', 'gabber', 'latin', 'hip-house', 'hip hop', 'hip house', 'pop', 'electronic', 'dance-pop']",USJAY1100032
147.874,1,[],USAT22223103
178.68,24,"['pop', 'reggae']",QZFYX1950028
209.188,7,['alternative rock'],DEE862301861
313.0,6,"['southern hip hop', 'hip-hop', 'hip hop']",USSM11600557
160.964,1,[],BRUM72202351
211.72,53,"['pop', 'pop rock', 'electronic']",GBAHS1701239
145.766,15,[],USSM12401540
319.007,4,[],USUG12306108
165.369,57,"['ragga', 'dubstep', 'reggae', 'electronica', 'bass music', 'dance-pop', 'electropop', 'pop rnb dance', 'hip hop', 'pop', 'moombahton', 'dancehall', 'electronic', 'dance']",QMUY41500182
171.833,6,[],USRC11702939
196.0,1,"['jazz', 'reggaeton']",QM6MZ2214892
178.613,4,[],USSD11900263
301.893,9,[],QM24S1703810
199.0,9,[],QMRSZ2200986
227.283,9,[],DEE862400579
,0,[],GX8MK2200002
,0,[],QZFZ62111678
,0,[],USA3D0700101
161.0,4,[],USQX92301932
613.0,36,"['country', 'trance', 'pop music', 'country pop', 'jazz', 'pop', 'electronic']",USUG12103690
224.072,1,[],INS182116113
220.538,8,[],USUG12402628
116.0,6,[],USUG11902664
,0,[],USWL12400695
207.789,2,[],INZ031413795
,0,[],ZA56E2415633
272.273,37,"['trance', 'vocal', 'deep house', 'tropical house', 'pop/rock']",SEBGA1400887
217.7995,94,"['alternative hip-hop/indie pop', 'dance club electro', 'electropop', 'tropical house', 'pop', 'moombahton', 'dancehall', 'dance-pop']",USRC11600201
168.0,9,"['glam rock', 'funk rock', 'hard rock', 'garage rock revival', 'alternative rock', 'dance-punk']",ITB002200841
255.0,2,[],GBUM72306716
294.756,2,[],UKMDH2100069
215.302,2,[],RUA1D2370675
,0,[],USA2P2350242
235.946,64,"['pop', 'hip hop', 'contemporary r&b']",USUM71601826
246.0,18,[],QM4TX2001949
506.833,117,"['pop rap', 'r&b', 'europop', 'electropop', 'electro', 'ballad', 'contemporary r&b; dance-pop', 'hip hop', 'teen pop', 'contemporary r&b', 'pop', 'electronic dance music', 'electronic', 'dance-pop']",USUM71405403
148.053,24,"['energetic', 'pop rock', 'rhythmic', 'alternative rock']",ITB002200385
178.48,122,['pop'],GBUM71808052
223.0,16,"['trap', 'rap/hip-hop', 'rap/hip hop', 'hip hop']",USAT21701762
256.0,80,"['cool', 'indie pop', 'pop', 'indie', 'deep house', 'sexy', 'house', 'catchy', 'smooth', 'experimental', 'dance', 'electropop', 'electronic', 'elektro', 'electronica', 'uk garage', 'chill', 'indie rock', 'pop general', 'vocal house']",GBUM71302810
147.0,17,[],USUM72306015
204.8,1,[],MXF152301940
202.0,56,"['funk', 'indie pop', 'ballad', 'contemporary r&b', 'pop', 'soul', 'electronic', 'dance-pop']",GBUM71902381
104.013,2,[],QZS7J2358214
,0,[],USQX92400566
245.0,52,"['soul and r amp b', 'r&b', 'west coast swing', 'disco', 'neo soul', 'pop', 'soul']",QM7YK2300245
182.0,4,[],GBKPL2280163
224.013,21,"['doo-wop', 'pop/r&b', 'r&b', 'ballad', 'contemporary r&b', 'pop', 'soul']",QM5FT1600120
208.0,1,['hip house'],QMFME2364184
131.0,2,[],USUM72401566
241.266,287,"['hip hop rap', 'gangsta rap', 'pop rap', 'rap', 'other rap hip-hop', 'hip-hop', 'rock', 'boom bap', 'hard rock', 'gangsta', 'soundtrack', 'hip hop', 'blues', 'alternative rock', 'conscious hip hop', 'a', 'west coast hip hop']",USTB12000152
225.205,5,[],USUYG1098775
233.0,4,[],USA2P2421303
210.573,77,"['chart hits', 'future bass', 'dance-pop', 'ballad', 'hip hop', 'pop', 'electronic', 'dance']",USUM71700736
101.853,5,"['rap/hip-hop', 'jazz']",USUYG1142051
227.16,1,[],INS182116086
256.824,1,[],BC29Q2200025
,0,[],INZ031408749
217.666,35,"['underground hip hop', 'hip-hop/rap', 'gangsta rap', 'pop rap', 'hardcore hip hop', 'rap', 'east coast rap', 'gangsta', 'http 127 0 0 1 8000 openalbum id 578a1bd9-dbc1-42aa-8ae2-9e5effe2a3e8 t 1310863262', 'hip hop', 'east coast hip hop', 'rap and hip-hop', 'hardcore rap']",USAT21001800
,0,[],QZTAZ2365806
,0,[],QMDA72134986
215.316,2,[],INY092300060
142.702,2,['rap/hip hop'],USUM72400408
248.0,3,[],USUM71907048
,0,[],QMRSZ2300371
,0,[],QM4TW2467636
144.516,3,[],QZXD92300012
178.0,13,[],KRA392200038
176.0,4,[],USXDR1800901
252.021,4,[],USLD91730830
192.471,5,[],USUM71823137
226.0,10,['latin'],MXUM71400922
,0,[],BXKG22400584
,0,[],UYB282401008
416.26,66,"['electro house', 'pop/r&b', 'dubstep', 'edm', 'synth-pop', 'dance-pop', 'house', 'electropop', 'electro', 'progressive house', 'r&b', 'pop/rock', 'contemporary r&b', 'pop', 'ibiza trance', 'electronic', 'dance']",USUM71115507
110.0,30,"['pop', 'soundtrack', 'pop music']",USAT22306162
164.0,2,['r&b'],TCAEQ2083509
213.0,4,[],GBARL1900848
219.173,1,[],USQX92303185
,0,[],USY252283746
,0,[],INS181905489
173.64,4,['pop'],USQX92101406
199.073,87,"['pop', 'blues', 'indie pop']",GBARL1701372
229.436,32,['pop'],USUG12201963
166.734,3,[],USSD12300235
,0,[],QZHN92130190
,0,[],INS181701138
178.88,4,[],USQX92202218
163.999,17,"['pop', 'hip hop', 'house']",TCAEW2040509
,0,[],DGA092216622
,0,[],QZFZ72331100
238.0,6,['reggaeton'],USSM11702948
90.76,2,[],USAT22403441
208.524,3,[],GBUM72310662
183.786,9,[],USRN12200053
,0,[],USSD12100318
213.506,27,"['pop', 'adult alternative pop', 'pop rnb dance', 'vocal']",USSM11600935
185.0,11,['hip hop'],USSD11900034
190.286,1,[],USRC12302098
195.68,39,"['pop', 'progressive house', 'contemporary r&b', 'electropop']",USWB11800739
176.0,2,"['jazz', 'reggaeton']",QM6MZ2214879
187.269,3,[],QZRD92303824
,0,[],FRX282404289
60.719,2,[],USUM72307244
353.793,77,"['contemporary pop/rock', 'pop rock', 'rock', 'funk', 'house', 'electropop', 'europop', 'adult alternative pop/rock', 'pop reggae', 'adult contemporary', 'pop/rock', 'pop', 'soft rock', 'dance-pop']",USUM71203514
,0,[],QMPKX1823521
,0,[],ES71G2211486
204.0,2,[],USSD11800344
167.915,3,"['hip hop', 'rap']",USAT22001223
,0,[],QZK6N2350050
230.9935,59,"['teen pop', 'pop/rock', 'dance', 'pop', 'dance-pop']",USRC11300686
167.48,10,[],USUM72104058
155.0,1,[],QM4TX2378801
,0,[],ARRWN2000010
150.401,8,[],USUM72314187
242.0,24,"['pop', 'k-pop', 'contemporary r&b', 'electropop']",QM6MZ1886138
248.466,44,"['nu metal', 'rock', 'alternative metal', 'ballad', 'pop', 'metal']",USRE11500180
211.196,37,"['pop music', 'pop rock', 'rock', 'jazz', 'pop', 'electronic', 'synth-pop;synthwave']",GBAYE2100379
194.423,5,['meme'],QZF8N1986577
251.2195,45,"['trance', 'southern rock', 'against da grain', 'crunk', 'urban crossover', 'r&b', 'soundtrack', 'contemporary r&b', 'rnb swing', 'urban soul', 'hip hop rap', 'house', 'electro', 'r b', 'ragga hiphop', 'pop-rap', 'experimental', 'dance', 'rap', 'hip-hop', 'rock', 'hip hop', 'club', 'electronic', 'underground hip hop', 'smooth soul', 'covered by glee', 'party rap', 'soul']",USAR10301423
180.25,1,[],USAT22402999
,0,[],USUM72217627
213.4,14,"['westcoast rap', 'hip hop', 'badbadnotgood']",USUM71703088
,0,[],PTVI11700181
,0,[],QZTBF2315869
183.056,3,[],USWB12201878
190.476,1,['trap latino'],QMFME2364188
217.526,8,[],USUG12303678
274.693,21,[],US8391800158
203.0,4,[],USEP42231004
207.0,1,[],QMBZ92351475
154.0,2,[],QMDA62306899
,0,[],QZXSR2400016
127.947,5,['hip hop'],USUM71814031
